"date","counts"
2019-06-15 19:00:01,7.93343838762749
2019-06-15 20:00:01,7.8770178956224
2019-06-15 21:00:01,7.65633716643018
2019-06-15 22:00:01,7.39694860262101
2019-06-15 23:00:01,7.18083119904456
2019-06-16 00:00:01,6.7696419768525
2019-06-16 01:00:01,6.41673228251233
2019-06-16 02:00:01,5.9427993751267
2019-06-16 03:00:01,5.8171111599632
2019-06-16 04:00:01,5.07517381523383
2019-06-16 05:00:01,4.57471097850338
2019-06-16 06:00:01,4.78749174278205
2019-06-16 07:00:01,4.99721227376411
2019-06-16 08:00:01,5.34233425196481
2019-06-16 09:00:01,6.03068526026126
2019-06-16 10:00:01,6.61873898351722
2019-06-16 11:00:01,7.03262426102801
2019-06-16 12:00:01,7.52240023138712
2019-06-16 13:00:01,7.64778604544093
2019-06-16 14:00:01,7.65539064482615
2019-06-16 15:00:01,7.30518821539304
2019-06-16 16:00:01,7.54802896993501
2019-06-16 17:00:01,7.72312009226633
2019-06-16 18:00:01,7.54855597916987
2019-06-16 19:00:01,7.58273848891441
2019-06-16 20:00:01,7.34794382314869
2019-06-16 21:00:01,6.99301512293296
2019-06-16 22:00:01,6.5206211275587
2019-06-16 23:00:01,6.01615715969835
2019-06-17 00:00:01,5.56068163101553
2019-06-17 01:00:01,4.58496747867057
2019-06-17 02:00:01,4.18965474202643
2019-06-17 03:00:01,4.27666611901606
2019-06-17 04:00:01,3.71357206670431
2019-06-17 05:00:01,4.46590811865458
2019-06-17 06:00:01,5.18738580584075
2019-06-17 07:00:01,5.72358510195238
2019-06-17 08:00:01,6.44571981938558
2019-06-17 09:00:01,6.33505425149806
2019-06-17 10:00:01,6.77878489768518
2019-06-17 11:00:01,7.13329595489607
2019-06-17 12:00:01,7.62364194651157
2019-06-17 13:00:01,7.59034694560257
2019-06-17 14:00:01,7.56734567601324
2019-06-17 15:00:01,7.56631101477246
2019-06-17 16:00:01,7.56837926783652
2019-06-17 17:00:01,7.78904040165748
2019-06-17 18:00:01,7.67740043051481
2019-06-17 19:00:01,7.64969262371151
2019-06-17 20:00:01,7.4318919168078
2019-06-17 21:00:01,7.1420365747068
2019-06-17 22:00:01,6.58892647753352
2019-06-17 23:00:01,5.88887795833288
2019-06-18 00:00:01,5.2040066870768
2019-06-18 01:00:01,4.56434819146784
2019-06-18 02:00:01,4.26267987704132
2019-06-18 03:00:01,3.58351893845611
2019-06-18 04:00:01,3.40119738166216
2019-06-18 05:00:01,4.36944785246702
2019-06-18 06:00:01,5.25749537202778
2019-06-18 07:00:01,5.73009978297357
2019-06-18 08:00:01,6.51174532964473
2019-06-18 09:00:01,6.37672694789863
2019-06-18 10:00:01,6.58479139238572
2019-06-18 11:00:01,6.93049476595163
2019-06-18 12:00:01,7.53583046279837
2019-06-18 13:00:01,7.51152464839087
2019-06-18 14:00:01,7.40913644392013
2019-06-18 15:00:01,7.27239839257005
2019-06-18 16:00:01,7.40184157874383
2019-06-18 17:00:01,7.69028602067677
2019-06-18 18:00:01,7.66481578528574
2019-06-18 19:00:01,7.56216163122565
2019-06-18 20:00:01,7.36137542897735
2019-06-18 21:00:01,7.0604763659998
2019-06-18 22:00:01,6.58892647753352
2019-06-18 23:00:01,5.98141421125448
2019-06-19 00:00:01,5.19295685089021
2019-06-19 01:00:01,4.51085950651685
2019-06-19 02:00:01,3.85014760171006
2019-06-19 03:00:01,3.04452243772342
2019-06-19 04:00:01,3.46573590279973
2019-06-19 05:00:01,4.14313472639153
2019-06-19 06:00:01,5.17614973257383
2019-06-19 07:00:01,5.64544689764324
2019-06-19 08:00:01,6.40687998606931
2019-06-19 09:00:01,6.47389069635227
2019-06-19 10:00:01,6.72503364216684
2019-06-19 11:00:01,7.09589322109753
2019-06-19 12:00:01,7.5076900778199
2019-06-19 13:00:01,7.52779398772144
2019-06-19 14:00:01,7.50273821075485
2019-06-19 15:00:01,7.56837926783652
2019-06-19 16:00:01,7.54644627374602
2019-06-19 17:00:01,7.73892375743946
2019-06-19 18:00:01,7.73236922228439
2019-06-19 19:00:01,7.63964228785801
2019-06-19 20:00:01,7.49387388678356
2019-06-19 21:00:01,7.2152399787301
2019-06-19 22:00:01,6.76157276880406
2019-06-19 23:00:01,6.23441072571837
2019-06-20 00:00:01,5.35185813347607
2019-06-20 01:00:01,5.15329159449778
2019-06-20 02:00:01,4.26267987704132
2019-06-20 03:00:01,3.76120011569356
2019-06-20 04:00:01,3.46573590279973
2019-06-20 05:00:01,4.85203026391962
2019-06-20 06:00:01,5.33271879326537
2019-06-20 07:00:01,5.75890177387728
2019-06-20 08:00:01,6.37331978957701
2019-06-20 09:00:01,6.45047042214418
2019-06-20 10:00:01,6.5424719605068
2019-06-20 11:00:01,6.9555926083963
2019-06-20 12:00:01,7.59085212368858
2019-06-20 13:00:01,7.58018941794454
2019-06-20 14:00:01,7.50604217851812
2019-06-20 15:00:01,7.41517510961329
2019-06-20 16:00:01,7.57147364885127
2019-06-20 17:00:01,7.83478810738819
2019-06-20 18:00:01,7.77821147451249
2019-06-20 19:00:01,7.52833176670725
2019-06-20 20:00:01,7.41276401742656
2019-06-20 21:00:01,7.36581283720947
2019-06-20 22:00:01,7.0184017990692
2019-06-20 23:00:01,6.43454651878745
2019-06-21 00:00:01,5.90536184805457
2019-06-21 01:00:01,5.23110861685459
2019-06-21 02:00:01,4.55387689160054
2019-06-21 03:00:01,4.26267987704132
2019-06-21 04:00:01,3.73766961828337
2019-06-21 05:00:01,4.30406509320417
2019-06-21 06:00:01,5.2257466737132
2019-06-21 07:00:01,5.54126354515843
2019-06-21 08:00:01,6.42162226780652
2019-06-21 09:00:01,6.54678541076052
2019-06-21 10:00:01,6.64248680136726
2019-06-21 11:00:01,7.15695636461564
2019-06-21 12:00:01,7.64491934495886
2019-06-21 13:00:01,7.66996199547358
2019-06-21 14:00:01,7.65254569269392
2019-06-21 15:00:01,7.65396918047877
2019-06-21 16:00:01,7.7106533235012
2019-06-21 17:00:01,8.15937473677543
2019-06-21 18:00:01,8.277411998949
2019-06-21 19:00:01,7.97418866928601
2019-06-21 20:00:01,7.82204400818562
2019-06-21 21:00:01,7.8164169836918
2019-06-21 22:00:01,7.6231530684769
2019-06-21 23:00:01,7.27517231945277
2019-06-22 00:00:01,6.64768837356333
2019-06-22 01:00:01,6.18001665365257
2019-06-22 02:00:01,5.92958914338989
2019-06-22 03:00:01,5.47227067367148
2019-06-22 04:00:01,5.20948615284142
2019-06-22 05:00:01,4.81218435537242
2019-06-22 06:00:01,4.80402104473326
2019-06-22 07:00:01,5.35658627467201
2019-06-22 08:00:01,5.67675380226828
2019-06-22 09:00:01,6.16120732169508
2019-06-22 10:00:01,6.7286286130847
2019-06-22 11:00:01,7.2211050981825
2019-06-22 12:00:01,7.60738142563979
2019-06-22 13:00:01,7.7931743471892
2019-06-22 14:00:01,7.82284529027977
2019-06-22 15:00:01,7.8046592970561
2019-06-22 16:00:01,7.79358680337158
2019-06-22 17:00:01,7.86403565907245
2019-06-22 18:00:01,7.86211221166275
2019-06-22 19:00:01,7.9287663216267
2019-06-22 20:00:01,7.82803803212583
2019-06-22 21:00:01,7.71512360363211
2019-06-22 22:00:01,7.46450983463653
2019-06-22 23:00:01,7.20637729147225
2019-06-23 00:00:01,6.82001636467413
2019-06-23 01:00:01,6.39024066706535
2019-06-23 02:00:01,5.88332238848828
2019-06-23 03:00:01,5.68697535633982
2019-06-23 04:00:01,4.99043258677874
2019-06-23 05:00:01,4.63472898822964
2019-06-23 06:00:01,4.30406509320417
2019-06-23 07:00:01,4.72738781871234
2019-06-23 08:00:01,5.27811465923052
2019-06-23 09:00:01,5.89715386763674
2019-06-23 10:00:01,6.42486902390539
2019-06-23 11:00:01,6.88755257166462
2019-06-23 12:00:01,7.42476176182321
2019-06-23 13:00:01,7.59387784460512
2019-06-23 14:00:01,7.59488438721652
2019-06-23 15:00:01,7.62851762657506
2019-06-23 16:00:01,7.54908271081229
2019-06-23 17:00:01,7.6182510978767
2019-06-23 18:00:01,7.61332497954064
2019-06-23 19:00:01,7.56992765524265
2019-06-23 20:00:01,7.40974195408092
2019-06-23 21:00:01,7.09090982207998
2019-06-23 22:00:01,6.57088296233958
2019-06-23 23:00:01,5.94017125272043
2019-06-24 00:00:01,5.15329159449778
2019-06-24 01:00:01,4.77912349311153
2019-06-24 02:00:01,4.02535169073515
2019-06-24 03:00:01,3.55534806148941
2019-06-24 04:00:01,3.61091791264422
2019-06-24 05:00:01,4.64439089914137
2019-06-24 06:00:01,5.10594547390058
2019-06-24 07:00:01,5.73979291217923
2019-06-24 08:00:01,6.38350663488401
2019-06-24 09:00:01,6.29710931993394
2019-06-24 10:00:01,6.7093043402583
2019-06-24 11:00:01,6.97354301952014
2019-06-24 12:00:01,7.55590509361135
2019-06-24 13:00:01,7.67647364638916
2019-06-24 14:00:01,7.49276030092238
2019-06-24 15:00:01,7.58018941794454
2019-06-24 16:00:01,7.60539236481493
2019-06-24 17:00:01,7.79688034278352
2019-06-24 18:00:01,7.70210434005105
2019-06-24 19:00:01,7.69028602067677
2019-06-24 20:00:01,7.33302301438648
2019-06-24 21:00:01,7.04053639021596
2019-06-24 22:00:01,6.46614472423762
2019-06-24 23:00:01,6.07534603108868
2019-06-25 00:00:01,5.28826703069454
2019-06-25 01:00:01,4.65396035015752
2019-06-25 02:00:01,3.73766961828337
2019-06-25 03:00:01,3.93182563272433
2019-06-25 04:00:01,3.58351893845611
2019-06-25 05:00:01,4.43081679884331
2019-06-25 06:00:01,5.06259503302697
2019-06-25 07:00:01,5.56068163101553
2019-06-25 08:00:01,6.35088571671474
2019-06-25 09:00:01,6.42324696353352
2019-06-25 10:00:01,6.75809450442773
2019-06-25 11:00:01,7.12929754892937
2019-06-25 12:00:01,7.68708015578313
2019-06-25 13:00:01,7.71512360363211
2019-06-25 14:00:01,7.63530388625941
2019-06-25 15:00:01,7.64539769942863
2019-06-25 16:00:01,7.70930833338587
2019-06-25 17:00:01,7.83597458172157
2019-06-25 18:00:01,7.82003798945875
2019-06-25 19:00:01,7.78239033558746
2019-06-25 20:00:01,7.54062152865715
2019-06-25 21:00:01,7.16239749735572
2019-06-25 22:00:01,6.76734312526539
2019-06-25 23:00:01,6.24997524225948
2019-06-26 00:00:01,5.46383180502561
2019-06-26 01:00:01,4.85981240436167
2019-06-26 02:00:01,4.34380542185368
2019-06-26 03:00:01,4.30406509320417
2019-06-26 04:00:01,2.99573227355399
2019-06-26 05:00:01,4.23410650459726
2019-06-26 06:00:01,5.12396397940326
2019-06-26 07:00:01,5.65948221575962
2019-06-26 08:00:01,6.42486902390539
2019-06-26 09:00:01,6.45833828334479
2019-06-26 10:00:01,6.93439720992856
2019-06-26 11:00:01,7.27793857294566
2019-06-26 12:00:01,7.67971363996637
2019-06-26 13:00:01,7.63336964967958
2019-06-26 14:00:01,7.57558465155779
2019-06-26 15:00:01,7.67925142595306
2019-06-26 16:00:01,7.69712131728263
2019-06-26 17:00:01,7.8458075026378
2019-06-26 18:00:01,7.85243908535751
2019-06-26 19:00:01,7.77443551030296
2019-06-26 20:00:01,7.57301725605255
2019-06-26 21:00:01,7.26892012819372
2019-06-26 22:00:01,6.82001636467413
2019-06-26 23:00:01,6.34738920965601
2019-06-27 00:00:01,5.48893772615669
2019-06-27 01:00:01,4.99043258677874
2019-06-27 02:00:01,4.66343909411207
2019-06-27 03:00:01,4.20469261939097
2019-06-27 04:00:01,3.66356164612965
2019-06-27 05:00:01,4.69134788222914
2019-06-27 06:00:01,5.26269018890489
2019-06-27 07:00:01,5.70711026474888
2019-06-27 08:00:01,6.3818160174061
2019-06-27 09:00:01,6.48157712927643
2019-06-27 10:00:01,6.85540879860993
2019-06-27 11:00:01,7.16162200293919
2019-06-27 12:00:01,7.72753511047545
2019-06-27 13:00:01,7.76768727718691
2019-06-27 14:00:01,7.64204440287326
2019-06-27 15:00:01,7.69621263934641
2019-06-27 16:00:01,7.75190533307861
2019-06-27 17:00:01,7.83676478326407
2019-06-27 18:00:01,7.94200680848986
2019-06-27 19:00:01,7.71779621101358
2019-06-27 20:00:01,7.54697411751653
2019-06-27 21:00:01,7.45760928971561
2019-06-27 22:00:01,6.97166860472579
2019-06-27 23:00:01,6.4723462945009
2019-06-28 00:00:01,5.93489419561959
2019-06-28 01:00:01,5.53733426701854
2019-06-28 02:00:01,4.93447393313069
2019-06-28 03:00:01,4.72738781871234
2019-06-28 04:00:01,4.34380542185368
2019-06-28 05:00:01,4.61512051684126
2019-06-28 06:00:01,5.12989871492307
2019-06-28 07:00:01,5.63835466933375
2019-06-28 08:00:01,6.37161184723186
2019-06-28 09:00:01,6.40522845803084
2019-06-28 10:00:01,6.76619171466035
2019-06-28 11:00:01,7.09589322109753
2019-06-28 12:00:01,7.61184239958042
2019-06-28 13:00:01,7.77233157516961
2019-06-28 14:00:01,7.69712131728263
2019-06-28 15:00:01,7.82684209815829
2019-06-28 16:00:01,7.83755436088108
